http://linkedgeodata.org/triplify/node2954322444 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2954322451 		"Rua Relvado"
http://linkedgeodata.org/triplify/node2955384321 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955384324 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955384327 		"Rua Relvado"
http://linkedgeodata.org/triplify/node2955384328 		"Rua Januário Barbosa"
http://linkedgeodata.org/triplify/node2955384330 		"Rua Januário Barbosa"
http://linkedgeodata.org/triplify/node2955387034 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387167 		"Rua Lucaia"
http://linkedgeodata.org/triplify/node2955387215 		"Rua Relvado"
http://linkedgeodata.org/triplify/node2955387251 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387259 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387260 		"Estrada do Rio Grande"
http://linkedgeodata.org/triplify/node2955387264 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387265 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387267 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387272 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2955387274 		"Rua Relvado"
http://linkedgeodata.org/triplify/node2955387276 		"Rua Salinópolis"
http://linkedgeodata.org/triplify/node2963852566 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2966929733 		"Rua Ariperana"
http://linkedgeodata.org/triplify/node2966929766 		"Rua Apiacás"
http://linkedgeodata.org/triplify/node2966929773 		"Estrada do Tindiba"
http://linkedgeodata.org/triplify/node2968360617 		"Avenida Nelson Cardoso"
http://linkedgeodata.org/triplify/node2968360625 		"Estrada do Rio Grande"
http://linkedgeodata.org/triplify/node2968360627 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2976499893 		"Rua do Rezende"
http://linkedgeodata.org/triplify/node2976499894 		"Rua do Rezende"
http://linkedgeodata.org/triplify/node2976499899 		"Avenida Gomes Freire"
http://linkedgeodata.org/triplify/node2976499900 		"Avenida Gomes Freire"
http://linkedgeodata.org/triplify/node2976499901 		"Avenida Gomes Freire"
http://linkedgeodata.org/triplify/node2977712930 		"Rua da Relação"
http://linkedgeodata.org/triplify/node2977712931 		"Avenida Gomes Freire"
http://linkedgeodata.org/triplify/node2977959220 		"Praça da República"
http://linkedgeodata.org/triplify/node2977959221 		"Praça da República"
http://linkedgeodata.org/triplify/node2977959226 		"Rua dos Inválidos"
http://linkedgeodata.org/triplify/node2979176051 		"Rua Salinópolis"
http://linkedgeodata.org/triplify/node2979986452 		"Rua Godofredo Viana"
http://linkedgeodata.org/triplify/node2979986458 		"Rua Bacairis"
http://linkedgeodata.org/triplify/node2639707865 		"Rua Cândido Gaffrée"
